speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,taxonName,source_file,taxon,superorder,domain,kingdom,section/parvorder,Column2,infraclass,commonName,species2,clade 1,clade 2,clade 3,genericName
A-Arth-Hexa-Lepidoptera-000596,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Simplicia,,discosticta,"",Simplicia discosticta,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Simplicia
A-Arth-Hexa-Lepidoptera-000597,,Insecta,,Lepidoptera,,,,,,Erebidae,Scoliopteryginae,,Rusicada,,revocans,"",Rusicada revocans,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Rusicada
A-Arth-Hexa-Lepidoptera-000598,,Insecta,,Lepidoptera,,,,,,Erebidae,Hypeninae,,Hypena,,robustalis,"",Hypena robustalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Hypena
A-Arth-Hexa-Lepidoptera-000599,,Insecta,,Lepidoptera,,,,,,Geometridae,Ennominae,,Luxiaria,,acutaria,"",Luxiaria acutaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Luxiaria
A-Arth-Hexa-Lepidoptera-000600,,Insecta,,Lepidoptera,,,,,,Erebidae,Arctiinae,,Eressa,,confinis,"",Eressa confinis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Eressa
A-Arth-Hexa-Lepidoptera-000601,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Hipoepa,,fractalis,"",Hipoepa fractalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Hipoepa
A-Arth-Hexa-Lepidoptera-000602,,Insecta,,Lepidoptera,,,,,,Geometridae,Geometrinae,,Maxates,,melancholica,"",Maxates melancholica,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Maxates
A-Arth-Hexa-Lepidoptera-000603,,Insecta,,Lepidoptera,,,,,,Erebidae,Arctiinae,,Brunia,,antica,"",Brunia antica,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Brunia
A-Arth-Hexa-Lepidoptera-000604,,Insecta,,Lepidoptera,,,,,,Lasiocampidae,Lasiocampinae,,Trabala,,vishnou,"",Trabala vishnou,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Trabala
A-Arth-Hexa-Lepidoptera-000605,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Ravanoa,,xiphialis,"",Ravanoa xiphialis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Ravanoa
A-Arth-Hexa-Lepidoptera-000606,,Insecta,,Lepidoptera,,,,,,Noctuidae,Plusiinae,,Zonoplusia,,ochreata,"",Zonoplusia ochreata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Zonoplusia
A-Arth-Hexa-Lepidoptera-000607,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Adrapsa,,geometroides,"",Adrapsa geometroides,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Adrapsa
A-Arth-Hexa-Lepidoptera-000608,,Insecta,,Lepidoptera,,,,,,Erebidae,Erebinae,,Pandesma,,quenavadi,"",Pandesma quenavadi,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Pandesma
A-Arth-Hexa-Lepidoptera-000609,,Insecta,,Lepidoptera,,,,,,Erebidae,Erebinae,,Aedia,,leucomelas,"",Aedia leucomelas,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Aedia
A-Arth-Hexa-Lepidoptera-000610,,Insecta,,Lepidoptera,,,,,,Tineidae,Tineinae,,Phereoeca,,uterella,"",Phereoeca uterella,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Phereoeca
A-Arth-Hexa-Lepidoptera-000611,,Insecta,,Lepidoptera,,,,,,Erebidae,Lymantriinae,,Clethrogyna,,turbata,"",Clethrogyna turbata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Clethrogyna
A-Arth-Hexa-Lepidoptera-000612,,Insecta,,Lepidoptera,,,,,,Erebidae,Arctiinae,,Utetheisa,,lotrix,"",Utetheisa lotrix,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Utetheisa
A-Arth-Hexa-Lepidoptera-000613,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Maruca,,vitrata,"",Maruca vitrata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Maruca
A-Arth-Hexa-Lepidoptera-000614,,Insecta,,Lepidoptera,,,,,,Lycaenidae,Theclinae,,Virachola,,subguttata,malaya,Virachola subguttata malaya,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Virachola
A-Arth-Hexa-Lepidoptera-000615,,Insecta,,Lepidoptera,,,,,,Zygaenidae,Chalcosiinae,,Pompelon,,marginata,"",Pompelon marginata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Pompelon
A-Arth-Hexa-Lepidoptera-000616,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Mabra,,eryxalis,"",Mabra eryxalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Mabra
A-Arth-Hexa-Lepidoptera-000617,,Insecta,,Lepidoptera,,,,,,Nymphalidae,Danainae,,Danaus,,affinis,malayanus,Danaus affinis malayanus,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Danaus
A-Arth-Hexa-Lepidoptera-000618,,Insecta,,Lepidoptera,,,,,,Cossidae,Zeuzerinae,,Duomitus,,ceramica,"",Duomitus ceramica,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Duomitus
A-Arth-Hexa-Lepidoptera-000619,,Insecta,,Lepidoptera,,,,,,Erebidae,Tinoliinae,,Poeta,,quadrinotata,"",Poeta quadrinotata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Poeta
A-Arth-Hexa-Lepidoptera-000620,,Insecta,,Lepidoptera,,,,,,Bombycidae,Bombycinae,,Trilocha,,varians,"",Trilocha varians,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Trilocha
A-Arth-Hexa-Lepidoptera-000621,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Notarcha,,aurolinealis,"",Notarcha aurolinealis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Notarcha
A-Arth-Hexa-Lepidoptera-000622,,Insecta,,Lepidoptera,,,,,,Sphingidae,Macroglossinae,,Macroglossum,,variegatum,"",Macroglossum variegatum,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Macroglossum
A-Arth-Hexa-Lepidoptera-000623,,Insecta,,Lepidoptera,,,,,,Notodontidae,Dudusinae,,Cerasana,,pagenstecheri,"",Cerasana pagenstecheri,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Cerasana
A-Arth-Hexa-Lepidoptera-000624,,Insecta,,Lepidoptera,,,,,,Erebidae,Hypeninae,,Dichromia,,cognata,"",Dichromia cognata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Dichromia
A-Arth-Hexa-Lepidoptera-000625,,Insecta,,Lepidoptera,,,,,,Erebidae,Arctiinae,,Spilosoma,,cervina,"",Spilosoma cervina,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Spilosoma
A-Arth-Hexa-Lepidoptera-000626,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Lamprosema,,tampiusalis,"",Lamprosema tampiusalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Lamprosema
A-Arth-Hexa-Lepidoptera-000627,,Insecta,,Lepidoptera,,,,,,Eupterotidae,Eupterotinae,,Sphingognatha,,asclepiades,"",Sphingognatha asclepiades,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Sphingognatha
A-Arth-Hexa-Lepidoptera-000628,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Progonia,,oileusalis,"",Progonia oileusalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Progonia
A-Arth-Hexa-Lepidoptera-000629,,Insecta,,Lepidoptera,,,,,,Crambidae,Pyraustinae,,Symmoracma,,minoralis,"",Symmoracma minoralis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Symmoracma
A-Arth-Hexa-Lepidoptera-000630,,Insecta,,Lepidoptera,,,,,,Pterophoridae,Pterophorinae,,Pterophorus,,lacteipennis,"",Pterophorus lacteipennis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Pterophorus
A-Arth-Hexa-Lepidoptera-000631,,Insecta,,Lepidoptera,,,,,,Geometridae,Desmobathrinae,,Derambila,,lumenaria,"",Derambila lumenaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Derambila
A-Arth-Hexa-Lepidoptera-000632,,Insecta,,Lepidoptera,,,,,,Thyrididae,Striglininae,,Banisia,,myrsusalis,"",Banisia myrsusalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Banisia
A-Arth-Hexa-Lepidoptera-000633,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Omiodes,,indicata,"",Omiodes indicata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Omiodes
A-Arth-Hexa-Lepidoptera-000634,,Insecta,,Lepidoptera,,,,,,Noctuidae,Noctuinae,,Mythimna,,decisissima,"",Mythimna decisissima,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Mythimna
A-Arth-Hexa-Lepidoptera-000635,,Insecta,,Lepidoptera,,,,,,Noctuidae,Condicinae,,Condica,,aroana,"",Condica aroana,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Condica
A-Arth-Hexa-Lepidoptera-000636,,Insecta,,Lepidoptera,,,,,,Erebidae,Hypenodinae,,Luceria,,oculalis,"",Luceria oculalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Luceria
A-Arth-Hexa-Lepidoptera-000637,,Insecta,,Lepidoptera,,,,,,Tortricidae,Tortricinae,,Neocalyptis,,affinisana,"",Neocalyptis affinisana,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Neocalyptis
A-Arth-Hexa-Lepidoptera-000638,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Chalcidoptera,,appensalis,"",Chalcidoptera appensalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Chalcidoptera
A-Arth-Hexa-Lepidoptera-000639,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Prophantis,,adusta,"",Prophantis adusta,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Prophantis
A-Arth-Hexa-Lepidoptera-000640,,Insecta,,Lepidoptera,,,,,,Noctuidae,Hadeninae,,Callopistria,,apicalis,"",Callopistria apicalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Callopistria
A-Arth-Hexa-Lepidoptera-000641,,Insecta,,Lepidoptera,,,,,,Erebidae,Boletobiinae,,Cerynea,,punctilinealis,"",Cerynea punctilinealis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Cerynea
A-Arth-Hexa-Lepidoptera-000642,,Insecta,,Lepidoptera,,,,,,Tortricidae,Olethreutinae,,Sorolopha,,cyclotoma,"",Sorolopha cyclotoma,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Sorolopha
A-Arth-Hexa-Lepidoptera-000643,,Insecta,,Lepidoptera,,,,,,Uraniidae,Epipleminae,,Dysaethria,,indignaria,"",Dysaethria indignaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Dysaethria
A-Arth-Hexa-Lepidoptera-000644,,Insecta,,Lepidoptera,,,,,,Noctuidae,Condicinae,,Condica,,illecta,"",Condica illecta,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Condica
A-Arth-Hexa-Lepidoptera-000645,,Insecta,,Lepidoptera,,,,,,Sphingidae,Sphinginae,,Meganoton,,nyctiphanes,"",Meganoton nyctiphanes,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Meganoton
A-Arth-Hexa-Lepidoptera-000646,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Agrotera,,barcealis,"",Agrotera barcealis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Agrotera
A-Arth-Hexa-Lepidoptera-000647,,Insecta,,Lepidoptera,,,,,,Geometridae,Ennominae,,Celenna,,festivaria,"",Celenna festivaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Celenna
A-Arth-Hexa-Lepidoptera-000648,,Insecta,,Lepidoptera,,,,,,Erebidae,Arctiinae,,Nudaria,,albipunctella,"",Nudaria albipunctella,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Nudaria
A-Arth-Hexa-Lepidoptera-000649,,Insecta,,Lepidoptera,,,,,,Lycaenidae,Theclinae,,Arhopala,,sublustris,ridleyi,Arhopala sublustris ridleyi,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Arhopala
A-Arth-Hexa-Lepidoptera-000650,,Insecta,,Lepidoptera,,,,,,Crambidae,Odontiinae,,Pseudonoorda,,nigropunctalis,"",Pseudonoorda nigropunctalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Pseudonoorda
A-Arth-Hexa-Lepidoptera-000651,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Bertula,,nigra,"",Bertula nigra,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Bertula
A-Arth-Hexa-Lepidoptera-000652,,Insecta,,Lepidoptera,,,,,,Crambidae,Odontiinae,,Autocharis,,amethystina,"",Autocharis amethystina,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Autocharis
A-Arth-Hexa-Lepidoptera-000653,,Insecta,,Lepidoptera,,,,,,Thyrididae,Siculodinae,,Hypolamprus,,bastialis,"",Hypolamprus bastialis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Hypolamprus
A-Arth-Hexa-Lepidoptera-000654,,Insecta,,Lepidoptera,,,,,,Erebidae,Aganainae,,Asota,,plana,"",Asota plana,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Asota
A-Arth-Hexa-Lepidoptera-000655,,Insecta,,Lepidoptera,,,,,,Erebidae,Boletobiinae,,Autoba,,silicula,"",Autoba silicula,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Autoba
A-Arth-Hexa-Lepidoptera-000656,,Insecta,,Lepidoptera,,,,,,Erebidae,Arctiinae,,Argina,,astrea,"",Argina astrea,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Argina
A-Arth-Hexa-Lepidoptera-000657,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Simplicia,,cornicalis,"",Simplicia cornicalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Simplicia
A-Arth-Hexa-Lepidoptera-000658,,Insecta,,Lepidoptera,,,,,,Erebidae,Boletobiinae,,Araeopteron,,rufescens,"",Araeopteron rufescens,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Araeopteron
A-Arth-Hexa-Lepidoptera-000659,,Insecta,,Lepidoptera,,,,,,Erebidae,Lymantriinae,,Orvasca,,bicolor,"",Orvasca bicolor,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Orvasca
A-Arth-Hexa-Lepidoptera-000660,,Insecta,,Lepidoptera,,,,,,Euteliidae,Euteliinae,,Targalla,,palliatrix,"",Targalla palliatrix,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Targalla
A-Arth-Hexa-Lepidoptera-000661,,Insecta,,Lepidoptera,,,,,,Geometridae,Geometrinae,,Hemithea,,tritonaria,"",Hemithea tritonaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Hemithea
A-Arth-Hexa-Lepidoptera-000662,,Insecta,,Lepidoptera,,,,,,Geometridae,Ennominae,,Hyposidra,,infixaria,"",Hyposidra infixaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Hyposidra
A-Arth-Hexa-Lepidoptera-000663,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Adrapsa,,ereboides,"",Adrapsa ereboides,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Adrapsa
A-Arth-Hexa-Lepidoptera-000664,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Poliobotys,,ablactalis,"",Poliobotys ablactalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Poliobotys
A-Arth-Hexa-Lepidoptera-000665,,Insecta,,Lepidoptera,,,,,,Geometridae,Ennominae,,Catoria,,sublavaria,"",Catoria sublavaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Catoria
A-Arth-Hexa-Lepidoptera-000666,,Insecta,,Lepidoptera,,,,,,Geometridae,Sterrhinae,,Lophophleps,,phoenicoptera,"",Lophophleps phoenicoptera,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Lophophleps
A-Arth-Hexa-Lepidoptera-000667,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Herpetogramma,,rudis,"",Herpetogramma rudis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Herpetogramma
A-Arth-Hexa-Lepidoptera-000668,,Insecta,,Lepidoptera,,,,,,Erebidae,Lymantriinae,,Carriola,,,"",Carriola sp.,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Carriola
A-Arth-Hexa-Lepidoptera-000669,,Insecta,,Lepidoptera,,,,,,Sphingidae,Smerinthinae,,Ambulyx,,moorei,"",Ambulyx moorei,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Ambulyx
A-Arth-Hexa-Lepidoptera-000670,,Insecta,,Lepidoptera,,,,,,Geometridae,Ennominae,,Zamarada,,denticulata,"",Zamarada denticulata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Zamarada
A-Arth-Hexa-Lepidoptera-000671,,Insecta,,Lepidoptera,,,,,,Crambidae,Pyraustinae,,Agrioglypta,,itysalis,"",Agrioglypta itysalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Agrioglypta
A-Arth-Hexa-Lepidoptera-000672,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Bocana,,manifestalis,"",Bocana manifestalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Bocana
A-Arth-Hexa-Lepidoptera-000673,,Insecta,,Lepidoptera,,,,,,Geometridae,Larentiinae,,Gymnoscelis,,fasciata,"",Gymnoscelis fasciata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Gymnoscelis
A-Arth-Hexa-Lepidoptera-000674,,Insecta,,Lepidoptera,,,,,,Zygaenidae,Chalcosiinae,,Boradiopsis,,harmani,"",Boradiopsis harmani,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Boradiopsis
A-Arth-Hexa-Lepidoptera-000675,,Insecta,,Lepidoptera,,,,,,Drepanidae,Drepaninae,,Drapetodes,,magnifica,"",Drapetodes magnifica,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Drapetodes
A-Arth-Hexa-Lepidoptera-000676,,Insecta,,Lepidoptera,,,,,,Erebidae,Lymantriinae,,Orvasca,,subnotata,"",Orvasca subnotata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Orvasca
A-Arth-Hexa-Lepidoptera-000677,,Insecta,,Lepidoptera,,,,,,Tortricidae,Tortricinae,,Adoxophyes,,privatana,"",Adoxophyes privatana,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Adoxophyes
A-Arth-Hexa-Lepidoptera-000678,,Insecta,,Lepidoptera,,,,,,Crambidae,Pyraustinae,,Cnaphalocrocis,,poeyalis,"",Cnaphalocrocis poeyalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Cnaphalocrocis
A-Arth-Hexa-Lepidoptera-000679,,Insecta,,Lepidoptera,,,,,,Pyralidae,Phycitinae,,Indomyrlaea,,ferreotincta,"",Indomyrlaea ferreotincta,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Indomyrlaea
A-Arth-Hexa-Lepidoptera-000680,,Insecta,,Lepidoptera,,,,,,Crambidae,Acentropinae,,Elophila,,manilensis,"",Elophila manilensis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Elophila
A-Arth-Hexa-Lepidoptera-000681,,Insecta,,Lepidoptera,,,,,,Noctuidae,Eriopinae,,Callopistria,,exotica,"",Callopistria exotica,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Callopistria
A-Arth-Hexa-Lepidoptera-000682,,Insecta,,Lepidoptera,,,,,,Crambidae,Spilomelinae,,Omiodes,,diemenalis,"",Omiodes diemenalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Omiodes
A-Arth-Hexa-Lepidoptera-000683,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Bertula,,momusalis,"",Bertula momusalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Bertula
A-Arth-Hexa-Lepidoptera-000684,,Insecta,,Lepidoptera,,,,,,Geometridae,Ennominae,,Luxiaria,,submonstrata,"",Luxiaria submonstrata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Luxiaria
A-Arth-Hexa-Lepidoptera-000685,,Insecta,,Lepidoptera,,,,,,Geometridae,Sterrhinae,,Perixera,,clandestina,"",Perixera clandestina,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Perixera
A-Arth-Hexa-Lepidoptera-000686,,Insecta,,Lepidoptera,,,,,,Erebidae,Tinoliinae,,Poeta,,denotalis,"",Poeta denotalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Poeta
A-Arth-Hexa-Lepidoptera-000687,,Insecta,,Lepidoptera,,,,,,Uraniidae,Epipleminae,,Monobolodes,,prunaria,"",Monobolodes prunaria,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Monobolodes
A-Arth-Hexa-Lepidoptera-000688,,Insecta,,Lepidoptera,,,,,,Erebidae,Herminiinae,,Adrapsa,,ablualis,"",Adrapsa ablualis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Adrapsa
A-Arth-Hexa-Lepidoptera-000689,,Insecta,,Lepidoptera,,,,,,Erebidae,Boletobiinae,,Eublemma,,albostriata,"",Eublemma albostriata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Eublemma
A-Arth-Hexa-Lepidoptera-000690,,Insecta,,Lepidoptera,,,,,,Drepanidae,Drepaninae,,Callidrepana,,gelidata,"",Callidrepana gelidata,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Callidrepana
A-Arth-Hexa-Lepidoptera-000691,,Insecta,,Lepidoptera,,,,,,Noctuidae,Eustrotiinae,,Amyna,,axis,"",Amyna axis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Amyna
A-Arth-Hexa-Lepidoptera-000692,,Insecta,,Lepidoptera,,,,,,Limacodidae,Limacodinae,,Cania,,bandura,"",Cania bandura,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Cania
A-Arth-Hexa-Lepidoptera-000693,,Insecta,,Lepidoptera,,,,,,Erebidae,Erebinae,,Achaea,,serva,"",Achaea serva,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Achaea
A-Arth-Hexa-Lepidoptera-000694,,Insecta,,Lepidoptera,,,,,,Noctuidae,Hadeninae,,Callopistria,,emiliusalis,"",Callopistria emiliusalis,(checked) Database - A-Arth-Hexa-Lepidoptera.xlsx,,,Eukarya,Animalia,,,,,,,,,Callopistria
